,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
13136,"frozenset({'Compras', 'Youtube', 'Sympla', 'Android', 'Banco'})","frozenset({'Netflix', 'Backup'})",0.3125,0.6875,0.28125,0.9,1.309090909090909,0.06640625,3.125000000000001
13137,"frozenset({'Compras', 'Youtube', 'Sympla', 'Backup', 'Banco'})","frozenset({'Netflix', 'Android'})",0.3125,0.59375,0.28125,0.9,1.5157894736842106,0.095703125,4.062500000000001
13138,"frozenset({'Compras', 'Android', 'Sympla', 'Backup', 'Banco'})","frozenset({'Netflix', 'Youtube'})",0.3125,0.65625,0.28125,0.9,1.3714285714285714,0.076171875,3.437500000000001
13139,"frozenset({'Netflix', 'Youtube', 'Sympla', 'Android', 'Backup'})","frozenset({'Banco', 'Compras'})",0.3125,0.8125,0.28125,0.9,1.1076923076923078,0.02734375,1.8750000000000004
13140,"frozenset({'Netflix', 'Youtube', 'Sympla', 'Android', 'Banco'})","frozenset({'Backup', 'Compras'})",0.28125,0.78125,0.28125,1.0,1.28,0.0615234375,inf
13141,"frozenset({'Netflix', 'Youtube', 'Sympla', 'Backup', 'Banco'})","frozenset({'Android', 'Compras'})",0.28125,0.84375,0.28125,1.0,1.1851851851851851,0.0439453125,inf
13142,"frozenset({'Netflix', 'Android', 'Sympla', 'Backup', 'Banco'})","frozenset({'Youtube', 'Compras'})",0.28125,0.84375,0.28125,1.0,1.1851851851851851,0.0439453125,inf
13143,"frozenset({'Youtube', 'Sympla', 'Android', 'Banco', 'Backup'})","frozenset({'Netflix', 'Compras'})",0.3125,0.65625,0.28125,0.9,1.3714285714285714,0.076171875,3.437500000000001
13144,"frozenset({'Netflix', 'Youtube', 'Sympla', 'Compras'})","frozenset({'Banco', 'Android', 'Backup'})",0.3125,0.625,0.28125,0.9,1.44,0.0859375,3.750000000000001
13145,"frozenset({'Netflix', 'Android', 'Sympla', 'Compras'})","frozenset({'Banco', 'Youtube', 'Backup'})",0.3125,0.6875,0.28125,0.9,1.309090909090909,0.06640625,3.125000000000001
13146,"frozenset({'Backup', 'Netflix', 'Sympla', 'Compras'})","frozenset({'Banco', 'Youtube', 'Android'})",0.3125,0.6875,0.28125,0.9,1.309090909090909,0.06640625,3.125000000000001
13147,"frozenset({'Banco', 'Netflix', 'Sympla', 'Compras'})","frozenset({'Youtube', 'Android', 'Backup'})",0.28125,0.6875,0.28125,1.0,1.4545454545454546,0.087890625,inf
13148,"frozenset({'Sympla', 'Youtube', 'Android', 'Compras'})","frozenset({'Banco', 'Netflix', 'Backup'})",0.34375,0.625,0.28125,0.8181818181818182,1.309090909090909,0.06640625,2.0625000000000004
13149,"frozenset({'Backup', 'Youtube', 'Sympla', 'Compras'})","frozenset({'Banco', 'Netflix', 'Android'})",0.34375,0.53125,0.28125,0.8181818181818182,1.540106951871658,0.0986328125,2.578125000000001
13150,"frozenset({'Banco', 'Youtube', 'Sympla', 'Compras'})","frozenset({'Netflix', 'Android', 'Backup'})",0.3125,0.5625,0.28125,0.9,1.6,0.10546875,4.375000000000001
13151,"frozenset({'Backup', 'Android', 'Sympla', 'Compras'})","frozenset({'Banco', 'Netflix', 'Youtube'})",0.34375,0.59375,0.28125,0.8181818181818182,1.3779904306220097,0.0771484375,2.2343750000000004
13152,"frozenset({'Banco', 'Android', 'Sympla', 'Compras'})","frozenset({'Netflix', 'Youtube', 'Backup'})",0.3125,0.625,0.28125,0.9,1.44,0.0859375,3.750000000000001
13153,"frozenset({'Banco', 'Backup', 'Sympla', 'Compras'})","frozenset({'Netflix', 'Youtube', 'Android'})",0.3125,0.5625,0.28125,0.9,1.6,0.10546875,4.375000000000001
13154,"frozenset({'Sympla', 'Netflix', 'Youtube', 'Android'})","frozenset({'Banco', 'Backup', 'Compras'})",0.3125,0.6875,0.28125,0.9,1.309090909090909,0.06640625,3.125000000000001
13155,"frozenset({'Netflix', 'Youtube', 'Sympla', 'Backup'})","frozenset({'Banco', 'Android', 'Compras'})",0.3125,0.71875,0.28125,0.9,1.2521739130434784,0.056640625,2.8125000000000004
13156,"frozenset({'Banco', 'Netflix', 'Youtube', 'Sympla'})","frozenset({'Backup', 'Android', 'Compras'})",0.28125,0.6875,0.28125,1.0,1.4545454545454546,0.087890625,inf
13157,"frozenset({'Netflix', 'Android', 'Sympla', 'Backup'})","frozenset({'Banco', 'Youtube', 'Compras'})",0.3125,0.71875,0.28125,0.9,1.2521739130434784,0.056640625,2.8125000000000004
13158,"frozenset({'Banco', 'Netflix', 'Android', 'Sympla'})","frozenset({'Backup', 'Youtube', 'Compras'})",0.28125,0.71875,0.28125,1.0,1.391304347826087,0.0791015625,inf
13159,"frozenset({'Banco', 'Netflix', 'Sympla', 'Backup'})","frozenset({'Youtube', 'Android', 'Compras'})",0.28125,0.78125,0.28125,1.0,1.28,0.0615234375,inf
13160,"frozenset({'Sympla', 'Youtube', 'Android', 'Backup'})","frozenset({'Banco', 'Netflix', 'Compras'})",0.34375,0.59375,0.28125,0.8181818181818182,1.3779904306220097,0.0771484375,2.2343750000000004
13161,"frozenset({'Sympla', 'Banco', 'Youtube', 'Android'})","frozenset({'Backup', 'Netflix', 'Compras'})",0.3125,0.625,0.28125,0.9,1.44,0.0859375,3.750000000000001
13162,"frozenset({'Banco', 'Youtube', 'Sympla', 'Backup'})","frozenset({'Netflix', 'Android', 'Compras'})",0.3125,0.5625,0.28125,0.9,1.6,0.10546875,4.375000000000001
13163,"frozenset({'Banco', 'Android', 'Sympla', 'Backup'})","frozenset({'Netflix', 'Youtube', 'Compras'})",0.3125,0.59375,0.28125,0.9,1.5157894736842106,0.095703125,4.062500000000001
13164,"frozenset({'Netflix', 'Sympla', 'Compras'})","frozenset({'Banco', 'Youtube', 'Android', 'Backup'})",0.3125,0.59375,0.28125,0.9,1.5157894736842106,0.095703125,4.062500000000001
13165,"frozenset({'Youtube', 'Sympla', 'Compras'})","frozenset({'Banco', 'Netflix', 'Android', 'Backup'})",0.34375,0.5,0.28125,0.8181818181818182,1.6363636363636365,0.109375,2.750000000000001
13166,"frozenset({'Android', 'Sympla', 'Compras'})","frozenset({'Banco', 'Netflix', 'Youtube', 'Backup'})",0.34375,0.5625,0.28125,0.8181818181818182,1.4545454545454546,0.087890625,2.406250000000001
13167,"frozenset({'Backup', 'Sympla', 'Compras'})","frozenset({'Banco', 'Netflix', 'Youtube', 'Android'})",0.34375,0.5,0.28125,0.8181818181818182,1.6363636363636365,0.109375,2.750000000000001
13168,"frozenset({'Banco', 'Sympla', 'Compras'})","frozenset({'Netflix', 'Youtube', 'Android', 'Backup'})",0.3125,0.53125,0.28125,0.9,1.6941176470588235,0.115234375,4.687500000000001
13169,"frozenset({'Netflix', 'Youtube', 'Sympla'})","frozenset({'Banco', 'Backup', 'Android', 'Compras'})",0.3125,0.59375,0.28125,0.9,1.5157894736842106,0.095703125,4.062500000000001
13170,"frozenset({'Netflix', 'Android', 'Sympla'})","frozenset({'Banco', 'Backup', 'Youtube', 'Compras'})",0.3125,0.625,0.28125,0.9,1.44,0.0859375,3.750000000000001
13171,"frozenset({'Netflix', 'Sympla', 'Backup'})","frozenset({'Banco', 'Youtube', 'Android', 'Compras'})",0.3125,0.65625,0.28125,0.9,1.3714285714285714,0.076171875,3.437500000000001
13172,"frozenset({'Banco', 'Netflix', 'Sympla'})","frozenset({'Backup', 'Youtube', 'Android', 'Compras'})",0.28125,0.65625,0.28125,1.0,1.5238095238095237,0.0966796875,inf
13173,"frozenset({'Sympla', 'Youtube', 'Android'})","frozenset({'Banco', 'Backup', 'Netflix', 'Compras'})",0.34375,0.5625,0.28125,0.8181818181818182,1.4545454545454546,0.087890625,2.406250000000001
13174,"frozenset({'Youtube', 'Sympla', 'Backup'})","frozenset({'Banco', 'Netflix', 'Android', 'Compras'})",0.34375,0.5,0.28125,0.8181818181818182,1.6363636363636365,0.109375,2.750000000000001
13175,"frozenset({'Banco', 'Youtube', 'Sympla'})","frozenset({'Backup', 'Netflix', 'Android', 'Compras'})",0.3125,0.53125,0.28125,0.9,1.6941176470588235,0.115234375,4.687500000000001
13176,"frozenset({'Android', 'Sympla', 'Backup'})","frozenset({'Banco', 'Netflix', 'Youtube', 'Compras'})",0.34375,0.53125,0.28125,0.8181818181818182,1.540106951871658,0.0986328125,2.578125000000001
13177,"frozenset({'Banco', 'Android', 'Sympla'})","frozenset({'Backup', 'Netflix', 'Youtube', 'Compras'})",0.3125,0.5625,0.28125,0.9,1.6,0.10546875,4.375000000000001
13178,"frozenset({'Banco', 'Sympla', 'Backup'})","frozenset({'Netflix', 'Youtube', 'Android', 'Compras'})",0.3125,0.53125,0.28125,0.9,1.6941176470588235,0.115234375,4.687500000000001
13179,"frozenset({'Sympla', 'Compras'})","frozenset({'Netflix', 'Youtube', 'Android', 'Backup', 'Banco'})",0.34375,0.46875,0.28125,0.8181818181818182,1.7454545454545456,0.1201171875,2.921875000000001
13180,"frozenset({'Netflix', 'Sympla'})","frozenset({'Compras', 'Youtube', 'Android', 'Backup', 'Banco'})",0.3125,0.5625,0.28125,0.9,1.6,0.10546875,4.375000000000001
13181,"frozenset({'Youtube', 'Sympla'})","frozenset({'Compras', 'Netflix', 'Android', 'Backup', 'Banco'})",0.34375,0.46875,0.28125,0.8181818181818182,1.7454545454545456,0.1201171875,2.921875000000001
13182,"frozenset({'Android', 'Sympla'})","frozenset({'Compras', 'Netflix', 'Youtube', 'Backup', 'Banco'})",0.34375,0.5,0.28125,0.8181818181818182,1.6363636363636365,0.109375,2.750000000000001
13183,"frozenset({'Sympla', 'Backup'})","frozenset({'Compras', 'Netflix', 'Youtube', 'Android', 'Banco'})",0.34375,0.46875,0.28125,0.8181818181818182,1.7454545454545456,0.1201171875,2.921875000000001
13184,"frozenset({'Banco', 'Sympla'})","frozenset({'Compras', 'Netflix', 'Youtube', 'Android', 'Backup'})",0.3125,0.5,0.28125,0.9,1.8,0.125,5.000000000000001
13185,frozenset({'Sympla'}),"frozenset({'Compras', 'Netflix', 'Youtube', 'Android', 'Backup', 'Banco'})",0.34375,0.4375,0.28125,0.8181818181818182,1.8701298701298703,0.130859375,3.093750000000001
13186,"frozenset({'Uber', 'Compras', 'Netflix', 'Youtube', 'Android', 'Backup'})",frozenset({'Banco'}),0.25,0.875,0.25,1.0,1.1428571428571428,0.03125,inf
13187,"frozenset({'Uber', 'Compras', 'Netflix', 'Youtube', 'Android', 'Banco'})",frozenset({'Backup'}),0.28125,0.84375,0.25,0.8888888888888888,1.0534979423868311,0.0126953125,1.4062499999999993
13188,"frozenset({'Uber', 'Compras', 'Netflix', 'Youtube', 'Backup', 'Banco'})",frozenset({'Android'}),0.3125,0.875,0.25,0.8,0.9142857142857144,-0.0234375,0.6250000000000001
13189,"frozenset({'Uber', 'Compras', 'Netflix', 'Android', 'Backup', 'Banco'})",frozenset({'Youtube'}),0.28125,0.90625,0.25,0.8888888888888888,0.9808429118773946,-0.0048828125,0.8437499999999997
13190,"frozenset({'Uber', 'Netflix', 'Youtube', 'Android', 'Backup', 'Banco'})",frozenset({'Compras'}),0.25,0.9375,0.25,1.0,1.0666666666666667,0.015625,inf
13191,"frozenset({'Uber', 'Compras', 'Netflix', 'Youtube', 'Android'})","frozenset({'Banco', 'Backup'})",0.28125,0.75,0.25,0.8888888888888888,1.1851851851851851,0.0390625,2.249999999999999
13192,"frozenset({'Uber', 'Compras', 'Netflix', 'Youtube', 'Backup'})","frozenset({'Banco', 'Android'})",0.3125,0.75,0.25,0.8,1.0666666666666667,0.015625,1.2500000000000002
13193,"frozenset({'Uber', 'Compras', 'Netflix', 'Android', 'Backup'})","frozenset({'Banco', 'Youtube'})",0.28125,0.78125,0.25,0.8888888888888888,1.1377777777777778,0.0302734375,1.9687499999999991
13194,"frozenset({'Uber', 'Compras', 'Netflix', 'Android', 'Banco'})","frozenset({'Youtube', 'Backup'})",0.3125,0.78125,0.25,0.8,1.024,0.005859375,1.0937500000000002
13195,"frozenset({'Uber', 'Netflix', 'Youtube', 'Android', 'Backup'})","frozenset({'Banco', 'Compras'})",0.25,0.8125,0.25,1.0,1.2307692307692308,0.046875,inf
13196,"frozenset({'Uber', 'Netflix', 'Youtube', 'Android', 'Banco'})","frozenset({'Backup', 'Compras'})",0.28125,0.78125,0.25,0.8888888888888888,1.1377777777777778,0.0302734375,1.9687499999999991
13197,"frozenset({'Uber', 'Netflix', 'Android', 'Backup', 'Banco'})","frozenset({'Youtube', 'Compras'})",0.28125,0.84375,0.25,0.8888888888888888,1.0534979423868311,0.0126953125,1.4062499999999993
13198,"frozenset({'Compras', 'Netflix', 'Android', 'Uber'})","frozenset({'Banco', 'Youtube', 'Backup'})",0.3125,0.6875,0.25,0.8,1.1636363636363638,0.03515625,1.5625000000000004
13199,"frozenset({'Netflix', 'Youtube', 'Android', 'Uber'})","frozenset({'Banco', 'Backup', 'Compras'})",0.28125,0.6875,0.25,0.8888888888888888,1.2929292929292928,0.056640625,2.8124999999999987
13200,"frozenset({'Backup', 'Netflix', 'Android', 'Uber'})","frozenset({'Banco', 'Youtube', 'Compras'})",0.28125,0.71875,0.25,0.8888888888888888,1.2367149758454106,0.0478515625,2.5312499999999987
13201,"frozenset({'Banco', 'Netflix', 'Android', 'Uber'})","frozenset({'Backup', 'Youtube', 'Compras'})",0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
13202,"frozenset({'Netflix', 'Android', 'Uber'})","frozenset({'Banco', 'Backup', 'Youtube', 'Compras'})",0.3125,0.625,0.25,0.8,1.28,0.0546875,1.8750000000000004
13203,"frozenset({'Compras', 'WhastApp Messenger', 'Netflix', 'Youtube', 'Android', 'Backup'})",frozenset({'Banco'}),0.28125,0.875,0.25,0.8888888888888888,1.0158730158730158,0.00390625,1.1249999999999996
13204,"frozenset({'Compras', 'WhastApp Messenger', 'Netflix', 'Youtube', 'Android', 'Banco'})",frozenset({'Backup'}),0.28125,0.84375,0.25,0.8888888888888888,1.0534979423868311,0.0126953125,1.4062499999999993
13205,"frozenset({'Compras', 'WhastApp Messenger', 'Netflix', 'Youtube', 'Backup', 'Banco'})",frozenset({'Android'}),0.28125,0.875,0.25,0.8888888888888888,1.0158730158730158,0.00390625,1.1249999999999996
13206,"frozenset({'Compras', 'WhastApp Messenger', 'Netflix', 'Android', 'Backup', 'Banco'})",frozenset({'Youtube'}),0.28125,0.90625,0.25,0.8888888888888888,0.9808429118773946,-0.0048828125,0.8437499999999997
13207,"frozenset({'Compras', 'WhastApp Messenger', 'Youtube', 'Android', 'Backup', 'Banco'})",frozenset({'Netflix'}),0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
13208,"frozenset({'WhastApp Messenger', 'Netflix', 'Youtube', 'Android', 'Backup', 'Banco'})",frozenset({'Compras'}),0.28125,0.9375,0.25,0.8888888888888888,0.9481481481481481,-0.013671875,0.5624999999999998
13209,"frozenset({'Compras', 'WhastApp Messenger', 'Netflix', 'Youtube', 'Android'})","frozenset({'Banco', 'Backup'})",0.3125,0.75,0.25,0.8,1.0666666666666667,0.015625,1.2500000000000002
13210,"frozenset({'Compras', 'WhastApp Messenger', 'Netflix', 'Youtube', 'Backup'})","frozenset({'Banco', 'Android'})",0.3125,0.75,0.25,0.8,1.0666666666666667,0.015625,1.2500000000000002
13211,"frozenset({'Compras', 'WhastApp Messenger', 'Netflix', 'Youtube', 'Banco'})","frozenset({'Android', 'Backup'})",0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
13212,"frozenset({'Compras', 'WhastApp Messenger', 'Netflix', 'Android', 'Backup'})","frozenset({'Banco', 'Youtube'})",0.3125,0.78125,0.25,0.8,1.024,0.005859375,1.0937500000000002
13213,"frozenset({'Compras', 'WhastApp Messenger', 'Netflix', 'Android', 'Banco'})","frozenset({'Youtube', 'Backup'})",0.3125,0.78125,0.25,0.8,1.024,0.005859375,1.0937500000000002
13214,"frozenset({'WhastApp Messenger', 'Netflix', 'Youtube', 'Android', 'Backup'})","frozenset({'Banco', 'Compras'})",0.3125,0.8125,0.25,0.8,0.9846153846153847,-0.00390625,0.9375000000000002
13215,"frozenset({'WhastApp Messenger', 'Netflix', 'Youtube', 'Android', 'Banco'})","frozenset({'Backup', 'Compras'})",0.3125,0.78125,0.25,0.8,1.024,0.005859375,1.0937500000000002
13216,"frozenset({'WhastApp Messenger', 'Netflix', 'Android', 'Backup', 'Banco'})","frozenset({'Youtube', 'Compras'})",0.3125,0.84375,0.25,0.8,0.9481481481481482,-0.013671875,0.7812500000000002
13217,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Android', 'Backup'})",frozenset({'Banco'}),0.28125,0.875,0.25,0.8888888888888888,1.0158730158730158,0.00390625,1.1249999999999996
13218,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Android', 'Banco'})",frozenset({'Backup'}),0.25,0.84375,0.25,1.0,1.1851851851851851,0.0390625,inf
13219,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Backup', 'Banco'})",frozenset({'Android'}),0.25,0.875,0.25,1.0,1.1428571428571428,0.03125,inf
13220,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Android', 'Backup', 'Banco'})",frozenset({'Youtube'}),0.25,0.90625,0.25,1.0,1.103448275862069,0.0234375,inf
13221,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Youtube', 'Android', 'Backup', 'Banco'})",frozenset({'Netflix'}),0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
13222,"frozenset({'Não uso nenhum desses/Não viajo', 'Netflix', 'Youtube', 'Android', 'Backup', 'Banco'})",frozenset({'Não utilizo nenhum desses apps de delivery'}),0.28125,0.65625,0.25,0.8888888888888888,1.3544973544973544,0.0654296875,3.0937499999999987
13223,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Android', 'Backup', 'Banco'})",frozenset({'Não uso nenhum desses/Não viajo'}),0.3125,0.625,0.25,0.8,1.28,0.0546875,1.8750000000000004
13224,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Android'})","frozenset({'Banco', 'Backup'})",0.28125,0.75,0.25,0.8888888888888888,1.1851851851851851,0.0390625,2.249999999999999
13225,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Backup'})","frozenset({'Banco', 'Android'})",0.28125,0.75,0.25,0.8888888888888888,1.1851851851851851,0.0390625,2.249999999999999
13226,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Banco'})","frozenset({'Android', 'Backup'})",0.25,0.71875,0.25,1.0,1.391304347826087,0.0703125,inf
13227,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Android', 'Backup'})","frozenset({'Banco', 'Youtube'})",0.28125,0.78125,0.25,0.8888888888888888,1.1377777777777778,0.0302734375,1.9687499999999991
13228,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Android', 'Banco'})","frozenset({'Youtube', 'Backup'})",0.25,0.78125,0.25,1.0,1.28,0.0546875,inf
13229,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Backup', 'Banco'})","frozenset({'Youtube', 'Android'})",0.25,0.8125,0.25,1.0,1.2307692307692308,0.046875,inf
13230,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Youtube', 'Backup', 'Banco'})","frozenset({'Netflix', 'Android'})",0.3125,0.59375,0.25,0.8,1.3473684210526315,0.064453125,2.0312500000000004
13231,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Android', 'Backup', 'Banco'})","frozenset({'Netflix', 'Youtube'})",0.3125,0.65625,0.25,0.8,1.2190476190476192,0.044921875,1.7187500000000004
13232,"frozenset({'Não uso nenhum desses/Não viajo', 'Netflix', 'Youtube', 'Android', 'Backup'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Banco'})",0.3125,0.5625,0.25,0.8,1.4222222222222223,0.07421875,2.1875000000000004
13233,"frozenset({'Não uso nenhum desses/Não viajo', 'Netflix', 'Youtube', 'Android', 'Banco'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Backup'})",0.3125,0.53125,0.25,0.8,1.5058823529411764,0.083984375,2.3437500000000004
13234,"frozenset({'Não uso nenhum desses/Não viajo', 'Netflix', 'Youtube', 'Backup', 'Banco'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Android'})",0.3125,0.59375,0.25,0.8,1.3473684210526315,0.064453125,2.0312500000000004
13235,"frozenset({'Não uso nenhum desses/Não viajo', 'Netflix', 'Android', 'Backup', 'Banco'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Youtube'})",0.3125,0.625,0.25,0.8,1.28,0.0546875,1.8750000000000004
13236,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Netflix', 'Youtube', 'Android', 'Banco'})","frozenset({'Não uso nenhum desses/Não viajo', 'Backup'})",0.3125,0.5,0.25,0.8,1.6,0.09375,2.5000000000000004
